episode,reward,score,steps,epsilon,loss_mean,ma100_reward
1671,19.78,22,145,0.01,0.116675,14.2111
1672,14.96,17,122,0.01,0.128657,14.2197
1673,17.63,20,158,0.01,0.091047,14.2863
1674,6.55,8,54,0.01,0.12974,14.1598
1675,3.78,5,28,0.01,0.121188,14.0027
1676,5.61,7,47,0.01,0.109702,13.9937
1677,20.91,23,133,0.01,0.127139,14.1653
1678,24.31,27,197,0.01,0.110509,14.2267
1679,14.64,17,154,0.01,0.108625,14.2973
1680,9.21,11,91,0.01,0.097194,14.2584
1681,12.58,15,158,0.01,0.129357,14.3102
1682,10.27,12,86,0.01,0.098266,14.2918
1683,8.4,10,71,0.01,0.103139,14.3022
1684,14.81,17,137,0.01,0.115356,14.3567
1685,16.96,19,124,0.01,0.103968,14.3779
1686,0.88,2,15,0.01,0.120338,14.2584
1687,10.08,12,105,0.01,0.119247,14.3141
1688,11.03,13,111,0.01,0.115534,14.2764
1689,11.11,13,103,0.01,0.108473,14.2505
1690,11.07,13,107,0.01,0.108748,14.2428
1691,16.83,19,137,0.01,0.120411,14.19
1692,2.79,4,26,0.01,0.063701,14.0453
1693,13.01,15,115,0.01,0.124701,14.0251
1694,8.46,10,65,0.01,0.113063,13.8325
1695,12.94,15,122,0.01,0.119962,13.8144
1696,5.49,7,59,0.01,0.112381,13.7921
1697,9.14,11,98,0.01,0.107484,13.6989
1698,11.02,13,112,0.01,0.131415,13.7065
1699,9.33,11,79,0.01,0.099291,13.6718
1700,14.77,17,141,0.01,0.099162,13.6892
1701,18.06,21,216,0.01,0.1154,13.784
1702,16.52,19,168,0.01,0.121322,13.8305
1703,13.64,16,153,0.01,0.12256,13.8206
1704,19.58,22,165,0.01,0.115238,13.8685
1705,26.06,29,224,0.01,0.120385,14.0027
1706,9.96,12,117,0.01,0.111881,13.9579
1707,10.3,12,83,0.01,0.093903,13.9301
1708,13.88,16,129,0.01,0.101139,14.0518
1709,14.05,16,112,0.01,0.124339,13.9885
1710,7.46,9,64,0.01,0.115302,13.9875
1711,15.55,18,164,0.01,0.108941,13.9962
1712,8.37,10,74,0.01,0.096125,13.9875
1713,10.02,12,111,0.01,0.1182,13.8307
1714,14.69,17,149,0.01,0.1104,13.7061
1715,17.53,20,168,0.01,0.101339,13.6343
1716,14.76,17,142,0.01,0.130986,13.5882
1717,16.46,19,174,0.01,0.109077,13.6976
1718,3.8,5,26,0.01,0.10389,13.5062
1719,14.95,17,123,0.01,0.129151,13.4707
1720,11.17,13,97,0.01,0.100114,13.499
1721,11.19,13,95,0.01,0.12386,13.3831
1722,10.48,12,65,0.01,0.128319,13.3308
1723,17.7,20,151,0.01,0.10231,13.3874
1724,3.7,5,36,0.01,0.129413,13.2475
1725,10.27,12,86,0.01,0.113331,13.2606
1726,12.23,14,92,0.01,0.135131,13.1692
1727,25.25,28,204,0.01,0.124808,13.23
1728,1.74,3,30,0.01,0.098218,13.0009
1729,14.99,17,119,0.01,0.124482,13.0848
1730,11.86,14,129,0.01,0.12084,13.0562
1731,26.17,30,314,0.01,0.104938,13.3086
1732,10.17,12,96,0.01,0.145531,13.289
1733,10.32,12,81,0.01,0.102582,13.2179
1734,10.09,12,104,0.01,0.123649,13.2352
1735,24.35,27,193,0.01,0.130187,13.3863
1736,15.63,18,156,0.01,0.112427,13.3874
1737,16.72,19,148,0.01,0.121395,13.4723
1738,15.06,17,112,0.01,0.127393,13.4765
1739,17.73,20,148,0.01,0.122967,13.4853
1740,22.05,25,221,0.01,0.108522,13.6235
1741,17.6,20,161,0.01,0.114572,13.6963
1742,12.07,14,108,0.01,0.126536,13.7523
1743,3.7,5,36,0.01,0.186962,13.5414
1744,13.0,15,116,0.01,0.129949,13.5129
1745,7.45,9,65,0.01,0.101732,13.5403
1746,23.2,26,207,0.01,0.128583,13.651
1747,2.69,4,36,0.01,0.120561,13.5507
1748,8.44,10,67,0.01,0.11058,13.4183
1749,9.28,11,84,0.01,0.124956,13.4355
1750,12.77,15,139,0.01,0.124223,13.4428
1751,20.33,23,191,0.01,0.116531,13.3841
1752,11.83,14,132,0.01,0.114475,13.3087
1753,14.86,17,132,0.01,0.118898,13.3664
1754,17.28,20,193,0.01,0.134668,13.5131
1755,13.18,15,98,0.01,0.126666,13.5538
1756,13.91,16,126,0.01,0.115512,13.5632
1757,4.56,6,51,0.01,0.116969,13.4599
1758,5.53,7,55,0.01,0.130434,13.3214
1759,14.78,17,140,0.01,0.141267,13.2582
1760,12.88,15,128,0.01,0.12441,13.305
1761,19.47,22,176,0.01,0.111626,13.3526
1762,12.26,14,89,0.01,0.137467,13.2762
1763,11.1,13,104,0.01,0.12087,13.1005
1764,4.77,6,30,0.01,0.092649,12.8603
1765,31.3,35,306,0.01,0.124946,13.0302
1766,11.16,13,98,0.01,0.126852,12.8917
1767,27.55,31,277,0.01,0.107924,13.0015
1768,2.78,4,27,0.01,0.139029,12.9382
1769,26.51,30,280,0.01,0.120594,13.1195
1770,9.51,11,61,0.01,0.107061,13.0861
1771,9.57,11,55,0.01,0.136822,12.984
1772,12.09,14,106,0.01,0.120831,12.9553
1773,5.65,7,43,0.01,0.098313,12.8355
1774,17.38,20,183,0.01,0.117406,12.9438
1775,11.2,13,94,0.01,0.097575,13.018
1776,8.25,10,86,0.01,0.115508,13.0444
1777,40.16,44,329,0.01,0.134463,13.2369
1778,12.44,14,71,0.01,0.104212,13.1182
1779,24.83,28,246,0.01,0.110073,13.2201
1780,1.79,3,25,0.01,0.105796,13.1459
1781,7.46,9,64,0.01,0.132847,13.0947
1782,24.6,28,269,0.01,0.104427,13.238
1783,22.09,25,217,0.01,0.114925,13.3749
1784,7.37,9,73,0.01,0.128682,13.3005
1785,2.9,4,15,0.01,0.073298,13.1599
1786,15.56,18,163,0.01,0.113924,13.3067
1787,13.32,15,84,0.01,0.109273,13.3391
1788,17.61,20,160,0.01,0.107314,13.4049
1789,10.05,12,108,0.01,0.116468,13.3943
1790,14.03,16,114,0.01,0.114253,13.4239
1791,16.04,18,115,0.01,0.116178,13.416
1792,12.18,14,97,0.01,0.116543,13.5099
1793,6.59,8,50,0.01,0.096214,13.4457
1794,6.42,8,67,0.01,0.118694,13.4253
1795,5.61,7,47,0.01,0.098898,13.352
1796,14.77,17,141,0.01,0.10977,13.4448
1797,22.19,25,207,0.01,0.115801,13.5753
1798,6.46,8,63,0.01,0.088453,13.5297
1799,18.25,21,197,0.01,0.127579,13.6189
1800,11.31,13,83,0.01,0.118862,13.5843
1801,16.07,18,112,0.01,0.111589,13.5644
1802,15.63,18,156,0.01,0.117544,13.5555
1803,22.14,25,212,0.01,0.126507,13.6405
1804,4.55,6,52,0.01,0.107327,13.4902
1805,14.84,17,134,0.01,0.132351,13.378
1806,11.65,14,150,0.01,0.117988,13.3949
1807,13.91,16,126,0.01,0.124121,13.431
1808,18.75,21,147,0.01,0.138527,13.4797
1809,16.3,19,190,0.01,0.122356,13.5022
1810,20.75,23,149,0.01,0.120129,13.6351
1811,19.49,22,174,0.01,0.095757,13.6745
1812,15.16,18,203,0.01,0.109748,13.7424
1813,15.72,18,147,0.01,0.112107,13.7994
1814,11.16,13,98,0.01,0.112795,13.7641
1815,17.52,20,169,0.01,0.115025,13.764
1816,11.9,14,125,0.01,0.133071,13.7354
1817,3.56,5,50,0.01,0.140021,13.6064
1818,5.3,7,78,0.01,0.11198,13.6214
1819,9.0,11,112,0.01,0.107364,13.5619
1820,13.93,16,124,0.01,0.125316,13.5895
1821,10.3,12,83,0.01,0.129083,13.5806
1822,13.75,16,142,0.01,0.112375,13.6133
1823,11.16,13,98,0.01,0.12813,13.5479
1824,21.09,24,216,0.01,0.118003,13.7218
1825,7.39,9,71,0.01,0.127169,13.693
1826,0.89,2,14,0.01,0.135691,13.5796
1827,19.12,22,211,0.01,0.131304,13.5183
1828,10.36,12,77,0.01,0.116286,13.6045
1829,27.62,31,270,0.01,0.10987,13.7308
1830,16.16,19,204,0.01,0.124555,13.7738
1831,8.31,10,80,0.01,0.112446,13.5952
1832,13.47,16,170,0.01,0.129305,13.6282
1833,19.15,22,208,0.01,0.112706,13.7165
1834,12.29,14,86,0.01,0.111342,13.7385
1835,13.81,16,136,0.01,0.110161,13.6331
1836,16.07,18,112,0.01,0.119447,13.6375
1837,17.7,20,151,0.01,0.124368,13.6473
1838,21.52,24,173,0.01,0.141257,13.7119
1839,12.09,14,106,0.01,0.143501,13.6555
1840,26.66,30,265,0.01,0.128059,13.7016
1841,20.72,24,253,0.01,0.120317,13.7328
1842,7.48,9,62,0.01,0.125822,13.6869
1843,10.03,12,110,0.01,0.113104,13.7502
1844,15.7,18,149,0.01,0.112967,13.7772
1845,15.88,18,131,0.01,0.134764,13.8615
1846,1.9,3,14,0.01,0.169436,13.6485
1847,5.53,7,55,0.01,0.132186,13.6769
1848,10.29,12,84,0.01,0.113437,13.6954
1849,17.36,20,185,0.01,0.122285,13.7762
1850,3.67,5,39,0.01,0.108625,13.6852
1851,18.61,21,161,0.01,0.108915,13.668
1852,10.2,12,93,0.01,0.090181,13.6517
1853,15.47,18,172,0.01,0.134238,13.6578
1854,23.09,26,218,0.01,0.117655,13.7159
1855,7.46,9,64,0.01,0.122515,13.6587
1856,11.23,13,91,0.01,0.117575,13.6319
1857,1.76,3,28,0.01,0.086013,13.6039
1858,16.6,19,160,0.01,0.11353,13.7146
1859,7.53,9,57,0.01,0.116506,13.6421
1860,12.37,14,78,0.01,0.134239,13.637
1861,4.66,6,41,0.01,0.104703,13.4889
1862,21.88,25,238,0.01,0.126556,13.5851
1863,6.46,8,63,0.01,0.110573,13.5387
1864,14.82,17,136,0.01,0.124867,13.6392
1865,10.14,12,99,0.01,0.138244,13.4276
1866,12.8,15,136,0.01,0.117666,13.444
1867,24.5,28,279,0.01,0.112513,13.4135
1868,14.85,17,133,0.01,0.106669,13.5342
1869,10.28,12,85,0.01,0.116669,13.3719
1870,15.07,17,111,0.01,0.119604,13.4275
1871,9.18,11,94,0.01,0.134388,13.4236
1872,20.82,24,243,0.01,0.124425,13.5109
1873,16.42,19,178,0.01,0.13301,13.6186
1874,18.47,21,175,0.01,0.104049,13.6295
1875,8.36,10,75,0.01,0.135023,13.6011
1876,10.35,12,78,0.01,0.111915,13.6221
1877,16.69,19,151,0.01,0.115028,13.3874
1878,7.4,9,70,0.01,0.136408,13.337
1879,18.55,21,167,0.01,0.114009,13.2742
1880,9.27,11,85,0.01,0.106525,13.349
1881,17.37,20,184,0.01,0.128777,13.4481
1882,18.44,21,178,0.01,0.116293,13.3865
1883,12.14,14,101,0.01,0.123318,13.287
1884,28.46,32,287,0.01,0.11459,13.4979
1885,13.81,16,136,0.01,0.118848,13.607
1886,11.81,14,134,0.01,0.124389,13.5695
1887,17.47,20,174,0.01,0.114345,13.611
1888,14.77,17,141,0.01,0.120579,13.5826
1889,10.02,12,111,0.01,0.125865,13.5823
1890,9.28,11,84,0.01,0.120541,13.5348
1891,10.76,13,138,0.01,0.119485,13.482
1892,30.26,34,309,0.01,0.120848,13.6628
1893,28.02,31,230,0.01,0.121536,13.8771
1894,5.63,7,45,0.01,0.079523,13.8692
1895,13.03,15,113,0.01,0.139747,13.9434
1896,18.46,21,176,0.01,0.115057,13.9803
1897,14.99,17,119,0.01,0.111376,13.9083
1898,17.33,20,188,0.01,0.106593,14.017
1899,12.16,14,99,0.01,0.09615,13.9561
1900,15.65,18,154,0.01,0.108401,13.9995
1901,18.53,21,169,0.01,0.120717,14.0241
1902,0.81,2,22,0.01,0.164796,13.8759
1903,11.93,14,122,0.01,0.110982,13.7738
1904,1.84,3,20,0.01,0.088112,13.7467
1905,12.78,15,138,0.01,0.109104,13.7261
1906,13.2,15,96,0.01,0.110743,13.7416
1907,8.24,10,87,0.01,0.082347,13.6849
1908,8.4,10,71,0.01,0.097764,13.5814
1909,6.42,8,67,0.01,0.157382,13.4826
1910,14.24,16,93,0.01,0.094202,13.4175
1911,2.62,4,43,0.01,0.110452,13.2488
1912,8.27,10,84,0.01,0.117448,13.1799
1913,21.96,25,230,0.01,0.122936,13.2423
1914,15.75,18,144,0.01,0.12806,13.2882
1915,18.67,21,155,0.01,0.100736,13.2997
1916,-0.11,1,13,0.01,0.118692,13.1796
1917,14.93,17,125,0.01,0.115936,13.2933
1918,2.74,4,31,0.01,0.125169,13.2677
1919,9.98,12,115,0.01,0.126223,13.2775
1920,17.39,20,182,0.01,0.108743,13.3121
1921,8.52,10,59,0.01,0.138408,13.2943
1922,20.96,24,229,0.01,0.106962,13.3664
1923,12.9,15,126,0.01,0.107954,13.3838
1924,19.4,22,183,0.01,0.121071,13.3669
1925,22.46,25,180,0.01,0.124331,13.5176
1926,22.97,26,230,0.01,0.115973,13.7384
1927,15.61,18,158,0.01,0.087325,13.7033
1928,15.96,18,123,0.01,0.102213,13.7593
1929,16.77,19,143,0.01,0.114092,13.6508
1930,22.11,25,215,0.01,0.101523,13.7103
1931,22.84,26,243,0.01,0.115573,13.8556
1932,7.47,9,63,0.01,0.095503,13.7956
1933,3.55,5,51,0.01,0.079573,13.6396
1934,11.2,13,94,0.01,0.102627,13.6287
1935,7.48,9,62,0.01,0.116389,13.5654
1936,13.73,16,144,0.01,0.109981,13.542
1937,10.28,12,85,0.01,0.144207,13.4678
1938,16.4,19,180,0.01,0.11502,13.4166
1939,9.33,11,79,0.01,0.136707,13.389
1940,15.01,17,117,0.01,0.125875,13.2725
1941,18.25,21,197,0.01,0.109026,13.2478
1942,22.73,26,254,0.01,0.127799,13.4003
1943,19.37,22,186,0.01,0.120937,13.4937
1944,9.08,11,104,0.01,0.117521,13.4275
1945,-0.12,1,14,0.01,0.055666,13.2675
1946,14.03,16,114,0.01,0.124923,13.3888
1947,18.5,21,172,0.01,0.115023,13.5185
1948,19.31,22,192,0.01,0.124917,13.6087
1949,25.29,29,301,0.01,0.113011,13.688
1950,11.25,13,89,0.01,0.152113,13.7638
1951,10.9,13,124,0.01,0.117701,13.6867
1952,9.24,11,88,0.01,0.131908,13.6771
1953,13.84,16,133,0.01,0.115432,13.6608
1954,17.55,20,166,0.01,0.110749,13.6054
1955,9.34,11,78,0.01,0.117968,13.6242
1956,7.27,9,83,0.01,0.114244,13.5846
1957,5.51,7,57,0.01,0.111099,13.6221
1958,20.61,23,163,0.01,0.101587,13.6622
1959,13.94,16,123,0.01,0.128787,13.7263
1960,11.16,13,98,0.01,0.115564,13.7142
1961,16.57,19,163,0.01,0.115954,13.8333
1962,29.35,33,299,0.01,0.104618,13.908
1963,6.6,8,49,0.01,0.12302,13.9094
1964,17.41,20,180,0.01,0.112507,13.9353
1965,18.21,21,201,0.01,0.116081,14.016
1966,13.86,16,131,0.01,0.116394,14.0266
1967,20.48,23,176,0.01,0.124683,13.9864
1968,24.87,28,242,0.01,0.10856,14.0866
1969,10.87,13,127,0.01,0.097016,14.0925
1970,11.05,13,109,0.01,0.12687,14.0523
1971,14.08,16,109,0.01,0.123066,14.1013
1972,10.98,13,116,0.01,0.103492,14.0029
1973,28.43,32,290,0.01,0.108381,14.123
1974,29.1,33,324,0.01,0.105823,14.2293
1975,10.1,12,103,0.01,0.113486,14.2467
1976,17.45,20,176,0.01,0.111209,14.3177
1977,7.35,9,75,0.01,0.109577,14.2243
1978,10.06,12,107,0.01,0.098033,14.2509
1979,15.56,18,163,0.01,0.134331,14.221
1980,20.25,23,199,0.01,0.11174,14.3308
1981,18.33,21,189,0.01,0.112207,14.3404
1982,13.72,16,145,0.01,0.122222,14.2932
1983,14.75,17,143,0.01,0.115554,14.3193
1984,14.66,17,152,0.01,0.110267,14.1813
1985,18.09,21,213,0.01,0.108358,14.2241
1986,3.78,5,28,0.01,0.159093,14.1438
1987,14.8,17,138,0.01,0.108594,14.1171
1988,7.27,9,83,0.01,0.115219,14.0421
1989,7.49,9,61,0.01,0.112982,14.0168
1990,8.22,10,89,0.01,0.11145,14.0062
1991,11.17,13,97,0.01,0.110722,14.0103
1992,9.37,11,75,0.01,0.099292,13.8014
1993,8.18,10,93,0.01,0.097049,13.603
1994,22.27,25,199,0.01,0.107185,13.7694
1995,18.46,21,176,0.01,0.12338,13.8237
1996,18.98,22,225,0.01,0.131428,13.8289
1997,16.4,19,180,0.01,0.11925,13.843
1998,21.65,24,160,0.01,0.113137,13.8862
1999,13.9,16,127,0.01,0.102124,13.9036
2000,-0.16,1,18,0.01,0.113347,13.7455
