episode,reward,score,steps,epsilon,loss_mean,ma100_reward
2074,4.4276,1,48,0.02,0.016336,2.2329
2075,5.4629,1,57,0.02,0.013993,2.2975
2076,4.6136,1,43,0.02,0.016249,2.3367
2077,3.6482,1,39,0.02,0.015599,2.3224
2078,3.4893,1,52,0.02,0.016074,2.3673
2079,2.2119,0,40,0.02,0.014662,2.3949
2080,4.275,1,38,0.02,0.018323,2.3969
2081,-0.3558,0,13,0.02,0.012506,2.3802
2082,3.6319,1,43,0.02,0.01623,2.3756
2083,3.5107,1,34,0.02,0.016059,2.4208
2084,5.0799,1,87,0.02,0.017302,2.4249
2085,3.7459,1,56,0.02,0.022322,2.4241
2086,1.3231,0,48,0.02,0.013946,2.4411
2087,3.5483,1,55,0.02,0.021503,2.4383
2088,3.4168,1,47,0.02,0.013906,2.4635
2089,3.2354,1,53,0.02,0.017347,2.5058
2090,4.8231,1,54,0.02,0.013536,2.5631
2091,3.911,1,38,0.02,0.017199,2.5675
2092,1.2692,0,34,0.02,0.016788,2.5686
2093,2.1445,0,59,0.02,0.01643,2.5388
2094,-0.8923,0,16,0.02,0.016774,2.49
2095,-2.0452,0,40,0.02,0.015822,2.4293
2096,3.4697,1,33,0.02,0.015736,2.474
2097,5.3477,1,56,0.02,0.013562,2.5192
2098,3.6806,1,32,0.02,0.017135,2.5235
2099,-0.6207,0,10,0.02,0.028173,2.4853
2100,3.5862,1,80,0.02,0.017299,2.4784
2101,3.6136,1,33,0.02,0.016612,2.4915
2102,2.0498,0,56,0.02,0.016339,2.4647
2103,4.5253,1,48,0.02,0.017978,2.4719
2104,3.9017,1,35,0.02,0.018346,2.472
2105,3.5545,1,41,0.02,0.016467,2.4623
2106,3.6222,1,67,0.02,0.01501,2.5185
2107,3.7648,1,36,0.02,0.02158,2.52
2108,3.4712,1,69,0.02,0.01513,2.5135
2109,3.6533,1,44,0.02,0.014356,2.5153
2110,-1.8044,0,19,0.02,0.016538,2.4587
2111,0.1207,0,17,0.02,0.01092,2.4699
2112,3.4489,1,49,0.02,0.014134,2.4641
2113,0.7465,0,64,0.02,0.01648,2.4556
2114,-0.5852,0,17,0.02,0.020314,2.4121
2115,-1.0,0,1,0.02,0.009323,2.4123
2116,4.629,1,48,0.02,0.020191,2.419
2117,3.5413,1,80,0.02,0.01815,2.4146
2118,-1.0,0,1,0.02,0.021429,2.3608
2119,3.9367,1,75,0.02,0.014411,2.4089
2120,-1.7279,0,16,0.02,0.012546,2.3982
2121,4.0978,1,43,0.02,0.017251,2.4277
2122,3.2506,1,75,0.02,0.015871,2.4702
2123,4.9032,1,70,0.02,0.015413,2.5184
2124,4.0651,1,44,0.02,0.018096,2.5256
2125,3.4621,1,29,0.02,0.020329,2.5258
2126,4.1011,1,52,0.02,0.015707,2.5235
2127,4.3725,1,65,0.02,0.013723,2.5337
2128,3.5667,1,33,0.02,0.012917,2.5794
2129,3.582,1,48,0.02,0.011601,2.6156
2130,4.0185,1,112,0.02,0.021174,2.6212
2131,-0.0413,0,19,0.02,0.012512,2.616
2132,3.7224,1,55,0.02,0.01863,2.6178
2133,5.1663,1,57,0.02,0.016426,2.6696
2134,3.7104,1,72,0.02,0.015266,2.6559
2135,1.3713,0,43,0.02,0.018771,2.6521
2136,-1.0728,0,18,0.02,0.018763,2.6514
2137,3.1177,1,84,0.02,0.017919,2.6736
2138,3.5371,1,72,0.02,0.015159,2.6704
2139,3.8359,1,50,0.02,0.01542,2.671
2140,4.0843,1,51,0.02,0.017693,2.6965
2141,5.0251,1,63,0.02,0.016513,2.7061
2142,3.5783,1,67,0.02,0.013418,2.7058
2143,2.3583,0,44,0.02,0.019926,2.7394
2144,3.2877,1,67,0.02,0.014305,2.7334
2145,1.481,0,104,0.02,0.019243,2.7264
2146,5.1237,1,51,0.02,0.017983,2.7427
2147,2.2992,1,282,0.02,0.015025,2.7301
2148,-0.283,0,22,0.02,0.017064,2.6869
2149,3.6679,1,46,0.02,0.013333,2.7235
2150,-0.5064,0,11,0.02,0.019736,2.7086
2151,-0.1132,0,17,0.02,0.014241,2.7031
2152,4.1453,1,40,0.02,0.015547,2.7133
2153,3.8366,1,57,0.02,0.014286,2.7493
2154,-1.02,0,3,0.02,0.033316,2.7483
2155,5.3764,1,54,0.02,0.017127,2.7658
2156,3.2534,1,62,0.02,0.016688,2.8083
2157,4.3542,1,58,0.02,0.018056,2.8064
2158,4.3083,1,53,0.02,0.018266,2.8595
2159,4.2841,1,66,0.02,0.016375,2.8705
2160,3.6588,1,39,0.02,0.013206,2.874
2161,4.0284,1,42,0.02,0.017576,2.8777
2162,3.3281,1,44,0.02,0.016469,2.8704
2163,4.3984,1,43,0.02,0.014302,2.8806
2164,3.5288,1,66,0.02,0.014552,2.9015
2165,3.1588,1,80,0.02,0.015514,2.8949
2166,4.2382,1,105,0.02,0.01541,2.9012
2167,3.634,1,64,0.02,0.014536,2.8914
2168,5.0068,1,79,0.02,0.014771,2.907
2169,4.6199,1,58,0.02,0.015828,2.9161
2170,0.8591,0,44,0.02,0.019721,2.89
2171,4.3228,1,51,0.02,0.020103,2.9432
2172,5.0188,1,61,0.02,0.016839,2.9506
2173,4.8387,1,56,0.02,0.016016,2.9835
2174,3.7196,1,62,0.02,0.014639,2.9764
2175,3.6333,1,63,0.02,0.014852,2.9581
2176,0.2606,0,36,0.02,0.018643,2.9146
2177,-0.9959,0,2,0.02,0.008839,2.8681
2178,-1.1138,0,13,0.02,0.019475,2.8221
2179,-1.0,0,1,0.02,0.019601,2.79
2180,-1.0,0,1,0.02,0.014376,2.7372
2181,-0.5447,0,13,0.02,0.014598,2.7353
2182,3.8585,1,55,0.02,0.013718,2.7376
2183,3.4763,1,62,0.02,0.014304,2.7373
2184,1.8913,0,38,0.02,0.018697,2.7054
2185,0.4665,0,110,0.02,0.015718,2.6726
2186,1.4022,0,44,0.02,0.015651,2.6734
2187,3.8669,1,90,0.02,0.015798,2.6766
2188,3.3438,1,75,0.02,0.014688,2.6758
2189,3.5744,1,49,0.02,0.013215,2.6792
2190,4.2336,1,52,0.02,0.017709,2.6733
2191,-1.0,0,1,0.02,0.016064,2.6242
2192,-1.03,0,4,0.02,0.007556,2.6012
2193,4.9465,1,47,0.02,0.017563,2.6292
2194,-0.2998,0,35,0.02,0.013974,2.6352
2195,4.6618,1,56,0.02,0.018485,2.7022
2196,-0.5239,0,21,0.02,0.022983,2.6623
2197,4.1162,1,41,0.02,0.015856,2.65
2198,-0.2987,0,30,0.02,0.01461,2.6102
2199,1.8631,0,44,0.02,0.014666,2.635
2200,0.9513,0,62,0.02,0.015437,2.6087
2201,1.3347,0,35,0.02,0.016772,2.5859
2202,1.4301,0,61,0.02,0.017918,2.5797
2203,-1.0534,0,7,0.02,0.016375,2.5239
2204,-0.8427,0,12,0.02,0.023874,2.4765
2205,0.0977,0,32,0.02,0.014973,2.4419
2206,4.9867,1,64,0.02,0.016413,2.4555
2207,-0.0246,0,54,0.02,0.016632,2.4176
2208,3.4528,1,43,0.02,0.017382,2.4175
2209,3.6903,1,67,0.02,0.013888,2.4178
2210,3.7685,1,58,0.02,0.021164,2.4736
2211,3.9957,1,46,0.02,0.016222,2.5123
2212,5.3395,1,65,0.02,0.018155,2.5312
2213,5.4839,1,60,0.02,0.017555,2.5786
2214,-1.02,0,3,0.02,0.008714,2.5742
2215,3.9893,1,90,0.02,0.017623,2.6241
2216,3.5203,1,48,0.02,0.017768,2.613
2217,4.5485,1,56,0.02,0.017043,2.6231
2218,2.5976,0,60,0.02,0.014554,2.6591
2219,3.363,1,45,0.02,0.016668,2.6534
2220,4.607,1,109,0.02,0.014973,2.7167
2221,4.0301,1,42,0.02,0.01754,2.716
2222,3.8711,1,58,0.02,0.017577,2.7222
2223,-1.0,0,1,0.02,0.021947,2.6632
2224,-1.0535,0,13,0.02,0.012341,2.612
2225,0.2971,0,34,0.02,0.017069,2.5804
2226,3.6999,1,38,0.02,0.015141,2.5764
2227,4.8405,1,116,0.02,0.016581,2.581
2228,4.4374,1,64,0.02,0.018817,2.5897
2229,-1.0,0,1,0.02,0.005773,2.5439
2230,3.5859,1,42,0.02,0.020875,2.5396
2231,4.8295,1,84,0.02,0.016498,2.5883
2232,3.4451,1,97,0.02,0.016235,2.5855
2233,-1.0,0,1,0.02,0.00796,2.5239
2234,4.0716,1,45,0.02,0.015139,2.5275
2235,3.9162,1,79,0.02,0.017457,2.5529
2236,-1.03,0,4,0.02,0.008019,2.5534
2237,3.7605,1,69,0.02,0.016312,2.5598
2238,3.6685,1,64,0.02,0.016591,2.5611
2239,3.8298,1,42,0.02,0.023111,2.561
2240,-0.5944,0,18,0.02,0.016722,2.5143
2241,-0.8836,0,11,0.02,0.016055,2.4552
2242,3.1438,1,75,0.02,0.013705,2.4508
2243,4.6996,1,68,0.02,0.013606,2.4742
2244,4.2005,1,82,0.02,0.015051,2.4834
2245,3.6529,1,50,0.02,0.015188,2.5051
2246,0.2072,0,32,0.02,0.022664,2.4559
2247,-1.0572,0,6,0.02,0.017927,2.4224
2248,1.3879,0,57,0.02,0.018101,2.4391
2249,3.008,1,81,0.02,0.015785,2.4325
2250,4.2911,1,117,0.02,0.014892,2.4804
2251,4.1666,1,48,0.02,0.016577,2.5232
2252,1.7882,0,41,0.02,0.018078,2.4997
2253,4.8352,1,63,0.02,0.015818,2.5097
2254,4.2778,1,55,0.02,0.014173,2.5626
2255,-0.4183,0,22,0.02,0.017043,2.5047
2256,3.8412,1,52,0.02,0.014929,2.5106
2257,-0.3929,0,25,0.02,0.014323,2.4631
2258,4.4357,1,61,0.02,0.013396,2.4644
2259,3.391,1,97,0.02,0.015771,2.4554
2260,3.9333,1,100,0.02,0.01635,2.4582
2261,3.7452,1,42,0.02,0.013305,2.4553
2262,4.4088,1,121,0.02,0.016749,2.4662
2263,3.1607,1,60,0.02,0.015077,2.4538
2264,3.4284,1,38,0.02,0.014468,2.4528
2265,-1.7668,0,28,0.02,0.014367,2.4035
2266,-1.025,0,2,0.02,0.009798,2.3509
2267,4.2321,1,46,0.02,0.01908,2.3569
2268,-1.0,0,1,0.02,0.012713,2.2968
2269,3.249,1,73,0.02,0.017003,2.2831
2270,4.7272,1,54,0.02,0.01649,2.3218
2271,-1.0,0,1,0.02,0.005042,2.2685
2272,4.0871,1,76,0.02,0.018059,2.2592
2273,-1.3343,0,36,0.02,0.017999,2.1975
2274,4.2606,1,62,0.02,0.016591,2.2029
2275,-1.1733,0,11,0.02,0.014157,2.1548
2276,-0.1185,0,33,0.02,0.016267,2.151
2277,0.0958,0,37,0.02,0.010736,2.162
2278,3.6912,1,135,0.02,0.01321,2.21
2279,-1.0,0,1,0.02,0.004661,2.21
2280,4.588,1,45,0.02,0.017188,2.2659
2281,-1.0,0,1,0.02,0.012056,2.2613
2282,3.0307,1,87,0.02,0.017253,2.2531
2283,3.4425,1,41,0.02,0.016462,2.2527
2284,3.5506,1,39,0.02,0.015957,2.2693
2285,1.4104,0,53,0.02,0.014935,2.2788
2286,4.4848,1,47,0.02,0.019495,2.3096
2287,-1.0967,0,6,0.02,0.019616,2.2599
2288,-1.03,0,4,0.02,0.029567,2.2162
2289,3.7414,1,40,0.02,0.013626,2.2179
2290,3.7245,1,37,0.02,0.016612,2.2128
2291,4.279,1,45,0.02,0.020058,2.2656
2292,2.8298,0,57,0.02,0.012467,2.3042
2293,4.2026,1,74,0.02,0.017839,2.2967
2294,1.9088,0,36,0.02,0.015159,2.3188
2295,-1.0285,0,3,0.02,0.016094,2.2619
2296,-1.0,0,1,0.02,0.005725,2.2572
2297,4.7644,1,54,0.02,0.016093,2.2636
2298,4.1688,1,66,0.02,0.014848,2.3083
2299,1.2814,0,46,0.02,0.018633,2.3025
2300,3.6068,1,38,0.02,0.017545,2.3291
2301,-1.0,0,1,0.02,0.016005,2.3057
2302,3.9227,1,105,0.02,0.015274,2.3306
2303,4.6011,1,44,0.02,0.015874,2.3872
2304,3.635,1,42,0.02,0.014399,2.432
2305,3.5193,1,56,0.02,0.018286,2.4662
2306,0.1979,0,20,0.02,0.010901,2.4183
2307,-1.0218,0,5,0.02,0.011621,2.4083
2308,3.6252,1,56,0.02,0.013777,2.41
2309,3.4006,1,58,0.02,0.019486,2.4071
2310,0.8976,0,56,0.02,0.016708,2.3784
2311,3.5929,1,54,0.02,0.017224,2.3744
2312,-1.0,0,1,0.02,0.01419,2.311
2313,-1.0,0,1,0.02,0.007471,2.2462
2314,0.2629,0,80,0.02,0.015703,2.259
2315,0.8893,0,32,0.02,0.019799,2.228
2316,-1.0,0,1,0.02,0.005811,2.1828
2317,-0.7445,0,18,0.02,0.020507,2.1299
2318,-1.0,0,1,0.02,0.066387,2.0939
2319,1.5584,0,65,0.02,0.015291,2.0758
2320,1.6591,0,38,0.02,0.0193,2.0464
2321,4.2034,1,48,0.02,0.015392,2.0481
2322,3.2851,1,49,0.02,0.015341,2.0422
2323,1.0984,0,29,0.02,0.016117,2.0632
2324,4.1478,1,48,0.02,0.015993,2.1152
2325,-1.0,0,1,0.02,0.006383,2.1023
2326,3.9422,1,54,0.02,0.015828,2.1047
2327,4.5362,1,46,0.02,0.016269,2.1016
2328,5.5233,1,74,0.02,0.01598,2.1125
2329,3.5657,1,37,0.02,0.016089,2.1582
2330,0.213,0,17,0.02,0.018994,2.1244
2331,1.5693,0,37,0.02,0.015562,2.0918
2332,3.9453,1,35,0.02,0.011998,2.0968
2333,4.4571,1,59,0.02,0.013877,2.1514
2334,3.0513,1,101,0.02,0.016957,2.1412
2335,-1.0,0,1,0.02,0.00536,2.092
2336,-0.0669,0,18,0.02,0.01059,2.1017
2337,3.8043,1,37,0.02,0.015643,2.1021
2338,4.0371,1,60,0.02,0.017637,2.1058
2339,3.1987,1,58,0.02,0.018562,2.0995
2340,3.6286,1,69,0.02,0.017313,2.1417
2341,3.6858,1,38,0.02,0.014393,2.1874
2342,3.5167,1,33,0.02,0.01864,2.1911
2343,3.4532,1,60,0.02,0.013294,2.1787
2344,-1.0,0,1,0.02,0.004716,2.1267
2345,4.0313,1,41,0.02,0.016175,2.1304
2346,4.2611,1,39,0.02,0.016932,2.171
2347,4.806,1,68,0.02,0.016624,2.2296
2348,-1.0867,0,8,0.02,0.020411,2.2049
2349,1.1398,0,79,0.02,0.016027,2.1862
2350,3.9359,1,62,0.02,0.018038,2.1826
2351,-0.4668,0,14,0.02,0.018599,2.1363
2352,3.0282,1,74,0.02,0.015346,2.1487
2353,1.3676,0,36,0.02,0.011013,2.114
2354,4.6885,1,87,0.02,0.016124,2.1181
2355,-1.0,0,1,0.02,0.012559,2.1123
2356,-1.0,0,1,0.02,0.009144,2.0639
2357,3.7348,1,53,0.02,0.01786,2.1052
2358,3.6096,1,38,0.02,0.013749,2.0969
2359,3.7301,1,41,0.02,0.017411,2.1003
2360,-1.0,0,1,0.02,0.010823,2.051
2361,1.5805,0,48,0.02,0.013656,2.0293
2362,3.9666,1,48,0.02,0.017964,2.0249
2363,-0.695,0,16,0.02,0.018213,1.9864
2364,-1.0,0,1,0.02,0.0075,1.9421
2365,-1.0,0,1,0.02,0.009875,1.9497
2366,4.4749,1,77,0.02,0.017472,2.0047
2367,4.3307,1,59,0.02,0.014047,2.0057
2368,3.9515,1,43,0.02,0.013482,2.0552
2369,0.2548,0,21,0.02,0.017969,2.0253
2370,0.3765,0,76,0.02,0.016606,1.9818
2371,-1.0,0,1,0.02,0.005743,1.9818
2372,1.4193,0,52,0.02,0.015358,1.9551
2373,-1.0,0,1,0.02,0.004694,1.9585
2374,3.947,1,50,0.02,0.016953,1.9553
2375,5.0665,1,51,0.02,0.020644,2.0177
2376,3.459,1,53,0.02,0.016668,2.0535
2377,-1.0,0,1,0.02,0.028956,2.0425
2378,3.9233,1,88,0.02,0.013065,2.0449
2379,3.4187,1,87,0.02,0.015351,2.089
2380,3.7683,1,44,0.02,0.012598,2.0808
2381,0.9242,0,44,0.02,0.017191,2.1001
2382,3.9738,1,70,0.02,0.017709,2.1095
2383,-1.02,0,13,0.02,0.021442,2.0649
2384,1.205,0,50,0.02,0.017387,2.0414
2385,4.7444,1,61,0.02,0.014544,2.0748
2386,3.7917,1,61,0.02,0.015265,2.0678
2387,1.25,0,31,0.02,0.014664,2.0913
2388,3.775,1,49,0.02,0.01372,2.1394
2389,3.4766,1,30,0.02,0.014448,2.1367
2390,4.9028,1,55,0.02,0.01624,2.1485
2391,1.8894,0,50,0.02,0.014695,2.1246
2392,-0.9967,0,2,0.02,0.006191,2.0863
2393,-1.136,0,13,0.02,0.011577,2.033
2394,-1.0,0,1,0.02,0.00501,2.0039
2395,3.6127,1,35,0.02,0.015936,2.0503
2396,4.3616,1,52,0.02,0.01677,2.1039
2397,3.5046,1,55,0.02,0.01501,2.0913
2398,0.395,0,42,0.02,0.017275,2.0536
2399,4.424,1,103,0.02,0.017792,2.085
2400,3.9845,1,35,0.02,0.015599,2.0888
2401,0.6382,0,25,0.02,0.01448,2.1051
2402,3.7794,1,38,0.02,0.013963,2.1037
2403,3.8565,1,34,0.02,0.014748,2.0963
2404,-0.9264,0,5,0.02,0.015498,2.0506
2405,-1.0527,0,15,0.02,0.014527,2.0049
2406,-0.31,0,25,0.02,0.012889,1.9998
2407,-1.0095,0,12,0.02,0.01087,2.0
2408,0.9331,0,118,0.02,0.018017,1.9731
2409,3.3863,1,51,0.02,0.015495,1.9729
2410,3.4245,1,47,0.02,0.01558,1.9982
2411,1.1428,0,72,0.02,0.016274,1.9737
2412,5.2786,1,53,0.02,0.015809,2.0365
2413,4.8161,1,69,0.02,0.018929,2.0946
2414,4.1687,1,40,0.02,0.017177,2.1337
2415,-1.0,0,1,0.02,0.004253,2.1148
2416,3.8786,1,45,0.02,0.01467,2.1636
2417,4.0355,1,44,0.02,0.016644,2.2114
2418,3.8393,1,36,0.02,0.013224,2.2598
2419,3.8923,1,45,0.02,0.01801,2.2831
2420,3.7189,1,57,0.02,0.017009,2.3037
2421,3.5252,1,60,0.02,0.019297,2.2969
2422,4.1484,1,69,0.02,0.017445,2.3056
2423,-1.0,0,1,0.02,0.012251,2.2846
2424,3.4624,1,51,0.02,0.015923,2.2777
2425,3.7255,1,54,0.02,0.013113,2.325
2426,-1.0,0,1,0.02,0.028642,2.2755
2427,4.2094,1,37,0.02,0.015934,2.2723
2428,3.5148,1,84,0.02,0.014691,2.2522
2429,-1.0,0,1,0.02,0.023371,2.2065
2430,3.7057,1,78,0.02,0.019666,2.2415
2431,4.0399,1,64,0.02,0.013965,2.2662
2432,0.9793,0,35,0.02,0.013561,2.2365
2433,3.4941,1,42,0.02,0.020308,2.2269
2434,-1.0294,0,9,0.02,0.027151,2.1861
2435,1.4075,0,37,0.02,0.01819,2.2101
2436,3.8523,1,37,0.02,0.01719,2.2493
2437,3.973,1,47,0.02,0.015669,2.251
2438,-1.0,0,1,0.02,0.019418,2.2007
2439,2.9713,1,95,0.02,0.014447,2.1984
2440,3.5843,1,41,0.02,0.01512,2.1979
2441,3.3569,1,45,0.02,0.016797,2.1947
2442,-0.0891,0,23,0.02,0.016419,2.1586
2443,-1.03,0,4,0.02,0.043839,2.1138
2444,3.5974,1,32,0.02,0.018653,2.1597
2445,-1.0,0,1,0.02,0.010985,2.1094
2446,4.1147,1,49,0.02,0.016463,2.108
2447,1.705,0,41,0.02,0.012989,2.0769
2448,-1.0,0,1,0.02,0.010281,2.0778
2449,1.101,0,42,0.02,0.018706,2.0774
2450,3.868,1,124,0.02,0.01807,2.0767
2451,0.0225,0,32,0.02,0.014859,2.0816
2452,3.2716,1,78,0.02,0.017763,2.0841
2453,0.3171,0,49,0.02,0.014342,2.0736
2454,-1.0,0,1,0.02,0.015215,2.0167
2455,3.2361,1,95,0.02,0.018229,2.059
2456,-1.0831,0,8,0.02,0.018355,2.0582
2457,-1.0,0,1,0.02,0.009546,2.0109
2458,4.5205,1,66,0.02,0.018064,2.02
2459,1.868,0,74,0.02,0.016445,2.0014
2460,4.1888,1,49,0.02,0.01918,2.0532
2461,1.4048,0,36,0.02,0.014528,2.0515
2462,-1.0,0,1,0.02,0.003929,2.0018
2463,4.0591,1,48,0.02,0.021294,2.0494
2464,3.4633,1,62,0.02,0.018995,2.094
2465,4.0798,1,62,0.02,0.018083,2.1448
2466,3.3515,1,46,0.02,0.021638,2.1336
2467,-1.02,0,3,0.02,0.013403,2.08
2468,3.9732,1,75,0.02,0.017266,2.0803
2469,3.8542,1,68,0.02,0.016931,2.1163
2470,-1.1524,0,21,0.02,0.019156,2.101
2471,0.1789,0,27,0.02,0.022728,2.1128
2472,3.5174,1,58,0.02,0.016644,2.1337
2473,-1.0,0,1,0.02,0.011139,2.1337
2474,-1.05,0,6,0.02,0.028713,2.0838
2475,4.5145,1,72,0.02,0.019122,2.0783
2476,-1.0,0,1,0.02,0.003981,2.0337
2477,3.5563,1,55,0.02,0.017061,2.0792
2478,3.2517,1,86,0.02,0.019674,2.0725
2479,4.0497,1,49,0.02,0.01747,2.0788
2480,-1.9876,0,49,0.02,0.016313,2.0213
2481,3.3413,1,60,0.02,0.020741,2.0454
2482,3.6747,1,44,0.02,0.017233,2.0424
2483,0.8367,0,64,0.02,0.021267,2.061
2484,3.3049,1,101,0.02,0.016794,2.082
2485,-1.3208,0,16,0.02,0.017833,2.0214
2486,2.6002,1,151,0.02,0.016756,2.0094
2487,3.7111,1,86,0.02,0.020089,2.034
2488,3.8576,1,42,0.02,0.017618,2.0349
2489,4.2162,1,38,0.02,0.018654,2.0423
2490,-0.2707,0,23,0.02,0.016433,1.9905
2491,4.1501,1,46,0.02,0.014443,2.0131
2492,0.3911,0,21,0.02,0.017835,2.027
2493,3.9596,1,64,0.02,0.015025,2.078
2494,3.5691,1,39,0.02,0.015972,2.1237
2495,4.338,1,44,0.02,0.019063,2.1309
2496,3.7165,1,46,0.02,0.016911,2.1245
2497,0.3275,0,24,0.02,0.013647,2.0927
2498,3.9492,1,99,0.02,0.017037,2.1282
2499,3.5678,1,71,0.02,0.018327,2.1197
2500,0.7432,0,56,0.02,0.016213,2.0873
2501,1.2215,0,41,0.02,0.016435,2.0931
2502,3.9096,1,49,0.02,0.015184,2.0944
2503,4.5595,1,85,0.02,0.019289,2.1014
2504,-1.1652,0,5,0.02,0.015425,2.099
2505,3.8996,1,44,0.02,0.018426,2.1486
2506,3.8533,1,69,0.02,0.018922,2.1902
2507,1.0082,0,31,0.02,0.012035,2.2104
2508,5.2142,1,65,0.02,0.015898,2.2532
2509,-0.2287,0,42,0.02,0.017622,2.217
2510,2.5315,1,140,0.02,0.018251,2.2081
2511,1.7366,0,48,0.02,0.012512,2.214
2512,4.0918,1,46,0.02,0.015073,2.2022
2513,3.9711,1,102,0.02,0.019725,2.1937
2514,2.9719,1,97,0.02,0.015331,2.1818
2515,3.4677,1,55,0.02,0.018498,2.2264
2516,2.585,1,138,0.02,0.018968,2.2135
2517,-1.0,0,1,0.02,0.004522,2.1631
2518,-1.05,0,6,0.02,0.013196,2.1143
2519,-1.0,0,1,0.02,0.011589,2.0653
2520,4.9522,1,70,0.02,0.012461,2.0777
2521,3.4668,1,73,0.02,0.018475,2.0771
2522,4.1617,1,60,0.02,0.014163,2.0772
2523,-1.0,0,1,0.02,0.008299,2.0772
2524,-1.0,0,1,0.02,0.013292,2.0326
2525,-0.9101,0,65,0.02,0.018032,1.9862
2526,2.9148,1,106,0.02,0.017941,2.0254
2527,-0.8774,0,20,0.02,0.018437,1.9745
2528,4.0871,1,66,0.02,0.018554,1.9802
2529,3.2625,1,49,0.02,0.019627,2.0229
2530,-0.6914,0,65,0.02,0.014036,1.9789
2531,3.676,1,99,0.02,0.0168,1.9752
2532,4.0771,1,39,0.02,0.01453,2.0062
2533,5.0837,1,63,0.02,0.015358,2.0221
2534,5.1983,1,131,0.02,0.017985,2.0844
2535,5.5146,1,56,0.02,0.016611,2.1255
2536,3.3815,1,85,0.02,0.020944,2.1208
2537,4.0711,1,90,0.02,0.01439,2.1217
2538,3.3132,1,83,0.02,0.016287,2.1649
2539,-1.0,0,1,0.02,0.056935,2.1252
2540,0.7863,0,68,0.02,0.013289,2.0972
2541,3.2893,1,48,0.02,0.015531,2.0965
2542,4.4998,1,72,0.02,0.014135,2.1424
2543,-1.0429,0,6,0.02,0.01981,2.1423
2544,2.6435,0,49,0.02,0.013303,2.1327
2545,5.5624,1,68,0.02,0.019158,2.1984
2546,4.3466,1,73,0.02,0.015819,2.2007
2547,4.5355,1,81,0.02,0.014659,2.229
2548,2.9602,1,97,0.02,0.013314,2.2686
2549,5.216,1,63,0.02,0.017085,2.3097
2550,4.3278,1,44,0.02,0.018157,2.3143
2551,3.6533,1,66,0.02,0.015304,2.3506
2552,2.3371,0,57,0.02,0.014349,2.3413
2553,3.417,1,58,0.02,0.016787,2.3723
2554,0.5181,0,26,0.02,0.014687,2.3875
2555,-1.0343,0,3,0.02,0.032575,2.3448
2556,4.6701,1,106,0.02,0.017266,2.4023
2557,3.1994,1,61,0.02,0.016058,2.4443
2558,-0.9565,0,22,0.02,0.014914,2.3895
2559,-0.3274,0,25,0.02,0.011554,2.3676
2560,1.987,0,44,0.02,0.019363,2.3455
2561,4.1946,1,110,0.02,0.01529,2.3734
2562,3.5227,1,60,0.02,0.017423,2.4187
2563,3.9289,1,85,0.02,0.018114,2.4174
2564,3.989,1,82,0.02,0.01689,2.4226
2565,5.0857,1,68,0.02,0.013185,2.4327
2566,3.5207,1,88,0.02,0.013928,2.4344
2567,6.0392,1,68,0.02,0.015007,2.505
2568,4.489,1,40,0.02,0.013293,2.5101
2569,-1.0,0,1,0.02,0.008361,2.4616
2570,-0.1897,0,13,0.02,0.015812,2.4712
2571,3.738,1,43,0.02,0.015791,2.5068
2572,4.6028,1,95,0.02,0.020135,2.5177
2573,0.8092,0,55,0.02,0.017374,2.5358
2574,-0.2066,0,34,0.02,0.015548,2.5442
2575,3.1743,1,60,0.02,0.018428,2.5308
2576,3.5511,1,58,0.02,0.016959,2.5763
2577,0.289,0,26,0.02,0.02025,2.5436
2578,3.7232,1,103,0.02,0.016863,2.5483
2579,4.7047,1,103,0.02,0.014314,2.5549
2580,3.7797,1,50,0.02,0.016037,2.6126
2581,3.373,1,74,0.02,0.015236,2.6129
2582,3.071,1,82,0.02,0.021106,2.6068
2583,1.3573,0,134,0.02,0.018032,2.612
2584,3.5511,1,34,0.02,0.016999,2.6145
2585,1.9622,0,67,0.02,0.018371,2.6473
2586,-1.0,0,1,0.02,0.032183,2.6113
2587,-0.3186,0,19,0.02,0.017872,2.571
2588,-1.01,0,2,0.02,0.04356,2.5224
2589,2.23,0,68,0.02,0.015882,2.5025
2590,3.4795,1,40,0.02,0.016498,2.54
2591,-0.8726,0,26,0.02,0.013296,2.4898
2592,0.7076,0,30,0.02,0.016398,2.4929
2593,3.1774,1,178,0.02,0.016862,2.4851
2594,4.1456,1,54,0.02,0.018171,2.4909
2595,3.4026,1,74,0.02,0.018305,2.4815
2596,4.9746,1,77,0.02,0.017637,2.4941
2597,3.7597,1,46,0.02,0.014796,2.5284
2598,3.8315,1,74,0.02,0.015874,2.5273
2599,4.6092,1,53,0.02,0.016948,2.5377
2600,4.5992,1,71,0.02,0.014762,2.5762
2601,3.7535,1,90,0.02,0.01382,2.6016
2602,4.7956,1,72,0.02,0.017113,2.6104
2603,3.3346,1,102,0.02,0.017074,2.5982
2604,0.8298,0,46,0.02,0.0169,2.6181
2605,2.7814,1,103,0.02,0.01674,2.6069
2606,1.5257,0,41,0.02,0.015877,2.5837
2607,0.146,0,23,0.02,0.016355,2.575
2608,3.9409,1,47,0.02,0.015103,2.5623
2609,3.3324,1,50,0.02,0.017056,2.5979
2610,-1.01,0,2,0.02,0.025048,2.5625
2611,-0.1909,0,33,0.02,0.015641,2.5432
